"Id","StartDate","EnterpriseNumber"
"9.000.146.186",21-03-1969,"0405.486.724"
"9.000.146.384",01-01-1968,"0405.510.676"
"9.000.146.483",01-01-1968,"0405.521.663"
"9.000.146.780",01-01-1968,"0405.587.682"
"9.000.147.077",01-01-1968,"0405.612.230"
"9.000.147.176",01-01-1968,"0405.612.329"
"9.000.147.275",01-01-1968,"0405.612.428"
"9.000.147.374",01-01-1968,"0405.614.903"
"9.000.147.473",01-01-1968,"0405.615.792"
"9.000.147.671",01-01-1968,"0405.616.683"
"9.000.147.770",01-01-1968,"0405.617.079"
"9.000.147.869",01-01-1968,"0405.617.277"
"9.000.147.968",21-11-1952,"0405.617.871"
"9.000.148.166",01-01-1968,"0405.634.501"
"9.000.148.364",01-01-1966,"0405.643.409"
"9.000.148.661",01-01-1965,"0405.658.750"
"9.000.148.958",01-01-1968,"0405.660.928"
"9.000.149.057",01-01-1968,"0405.661.522"
"9.000.149.255",01-01-1968,"0405.666.965"
"9.000.149.453",01-08-1964,"0405.675.873"
"9.000.149.552",01-01-1968,"0405.679.338"
"9.000.149.948",01-01-1968,"0405.686.662"
"9.000.150.344",01-01-1959,"0405.700.718"
"9.000.150.542",01-01-1968,"0405.702.104"
"9.000.150.641",15-02-1968,"0405.702.597"
"9.000.150.740",19-09-1913,"0405.704.280"
"9.000.150.839",01-07-1976,"0405.705.666"
"9.000.151.235",01-01-1968,"0405.725.363"
"9.000.151.334",01-01-1968,"0405.728.333"
"9.000.151.433",01-01-1968,"0405.729.422"
"9.000.151.532",01-01-1968,"0405.729.818"
"9.000.151.631",01-01-1968,"0405.729.917"
"9.000.151.730",06-04-1966,"0405.730.214"
"9.000.151.829",01-01-1968,"0405.730.313"
"9.000.152.126",04-11-1924,"0405.740.409"
"9.000.152.423",10-12-1968,"0405.751.394"
"9.000.152.621",01-01-1968,"0405.755.750"
"9.000.152.819",01-01-1968,"0405.759.017"
"9.000.152.918",01-01-1968,"0405.761.094"
"9.000.153.116",01-01-1968,"0405.762.876"
"9.000.153.413",01-08-1911,"0405.764.460"
"9.000.153.710",03-04-1946,"0405.764.955"
"9.000.153.908",01-01-1968,"0405.765.648"
"9.000.154.007",01-01-1968,"0405.767.727"
"9.000.154.106",03-06-1960,"0405.770.301"
"9.000.154.896",01-01-1983,"0405.800.290"
"9.000.155.094",01-01-1968,"0405.802.468"
"9.000.155.292",01-01-1968,"0405.828.796"
"9.000.155.589",04-02-1966,"0405.868.487"
"9.000.155.688",01-01-1968,"0405.869.279"
"9.000.156.084",01-01-1968,"0405.893.431"
"9.000.156.183",01-01-1968,"0405.893.827"
"9.000.156.480",01-01-1968,"0405.899.765"
"9.000.156.579",01-01-1961,"0405.910.158"
"9.000.156.777",01-01-1968,"0405.912.435"
"9.000.156.975",01-01-1968,"0405.915.009"
"9.000.157.074",01-01-1968,"0405.915.207"
"9.000.157.173",01-01-1968,"0405.915.603"
"9.000.157.470",01-01-1968,"0405.924.016"
"9.000.157.668",01-01-1968,"0405.928.568"
"9.000.157.767",01-01-1968,"0405.928.964"
"9.000.158.064",01-01-1968,"0405.930.152"
"9.000.158.262",01-01-1968,"0405.930.746"
"9.000.158.361",01-01-1968,"0405.931.736"
"9.000.158.460",01-01-1968,"0405.933.221"
"9.000.158.658",01-01-1968,"0405.938.070"
"9.000.158.757",01-01-1968,"0405.939.753"
"9.000.159.054",01-01-1968,"0405.947.473"
"9.000.159.252",01-01-1968,"0405.948.265"
"9.000.160.539",01-01-1968,"0405.958.460"
"9.000.160.737",01-01-1968,"0405.958.856"
"9.000.160.836",01-01-1968,"0405.959.351"
"9.000.161.232",01-01-1968,"0405.964.893"
"9.000.161.331",01-01-1968,"0405.965.685"
"9.000.161.430",01-01-1968,"0405.966.576"
"9.000.161.628",01-01-1968,"0405.969.645"
"9.000.161.727",01-01-1968,"0405.969.942"
"9.000.161.826",01-01-1968,"0405.976.573"
"9.000.161.925",01-01-1968,"0405.980.236"
"9.000.162.420",01-01-1968,"0405.997.953"
"9.000.162.618",01-01-1968,"0405.999.834"
"9.000.162.816",06-07-1959,"0406.002.507"
"9.000.163.212",24-12-1941,"0406.006.168"
"9.000.163.410",01-01-1968,"0406.006.465"
"9.000.163.608",01-01-1968,"0406.006.663"
"9.000.163.806",01-01-1968,"0406.006.861"
"9.000.163.905",01-01-1977,"0406.007.059"
"9.000.164.103",01-01-1968,"0406.007.257"
"9.000.164.202",01-01-1968,"0406.007.356"
"9.000.164.301",01-01-1968,"0406.007.455"
"9.000.164.497",01-01-1968,"0406.007.653"
"9.000.164.596",01-01-1968,"0406.007.752"
"9.000.164.695",01-01-1968,"0406.007.851"
"9.000.164.794",01-01-1968,"0406.007.950"
"9.000.164.893",01-01-1968,"0406.008.148"
"9.000.165.388",16-09-1968,"0406.020.521"
"9.000.165.883",01-01-1968,"0406.027.746"
"9.000.165.982",01-01-1968,"0406.036.753"
"9.000.166.279",01-01-1968,"0406.040.812"
"9.000.166.378",01-01-1968,"0406.045.265"
"9.000.166.477",01-01-1968,"0406.045.364"
"9.000.166.675",01-01-1968,"0406.048.928"
"9.000.166.873",01-01-1968,"0406.051.106"
"9.000.166.972",01-01-1969,"0406.051.205"
"9.000.167.071",01-01-1968,"0406.051.403"
"9.000.167.170",01-01-1968,"0406.052.094"
"9.000.167.269",01-01-1968,"0406.052.193"
"9.000.167.467",01-01-1968,"0406.054.470"
"9.000.167.566",01-01-1968,"0406.056.054"
"9.000.167.665",01-01-1968,"0406.056.153"
"9.000.167.863",01-01-1968,"0406.056.450"
"9.000.167.962",01-01-1968,"0406.056.549"
"9.000.168.160",01-01-1968,"0406.057.143"
"9.000.168.259",01-01-1968,"0406.057.341"
"9.000.168.358",01-01-1968,"0406.057.440"
"9.000.168.556",01-01-1968,"0406.059.123"
"9.000.168.655",01-01-1968,"0406.060.905"
"9.000.168.754",01-01-1968,"0406.061.004"
"9.000.168.853",01-01-1968,"0406.061.103"
"9.000.168.952",01-01-1968,"0406.061.202"
"9.000.169.249",01-01-1968,"0406.064.962"
"9.000.169.348",01-01-1968,"0406.065.160"
"9.000.169.447",01-01-1968,"0406.065.259"
"9.000.169.546",01-01-1968,"0406.065.358"
"9.000.169.645",01-12-1935,"0406.065.457"
"9.000.169.744",01-01-1968,"0406.065.556"
"9.000.169.843",01-01-1968,"0406.065.853"
"9.000.169.942",01-01-1932,"0406.066.546"
"9.000.170.239",01-01-1968,"0406.066.942"
"9.000.170.437",01-01-1968,"0406.067.536"
"9.000.170.536",01-01-1968,"0406.067.932"
"9.000.170.635",16-12-1966,"0406.068.922"
"9.000.170.734",22-10-1968,"0406.108.019"
"9.000.170.932",08-01-1969,"0406.111.383"
"9.000.171.724",30-09-1968,"0406.134.743"
"9.000.171.823",01-01-1968,"0406.136.624"
"9.000.172.714",14-03-1969,"0406.159.091"
"9.000.172.912",01-01-1968,"0406.160.081"
"9.000.173.011",14-03-1969,"0406.160.873"
"9.000.173.110",14-03-1969,"0406.161.170"
"9.000.173.704",01-01-1965,"0406.192.052"
"9.000.174.296",07-10-1968,"0406.200.465"
"9.000.175.682",21-03-1969,"0406.271.236"
"9.000.176.573",23-09-1968,"0406.295.485"
"9.000.177.761",21-03-1969,"0406.317.954"
"9.000.178.256",21-03-1969,"0406.326.466"
"9.000.178.454",21-03-1969,"0406.347.648"
"9.000.180.137",19-02-1969,"0406.400.702"
"9.000.180.533",08-04-1969,"0406.412.776"
"9.000.180.830",16-01-1969,"0406.420.694"
"9.000.181.028",12-10-1968,"0406.425.347"
"9.000.181.226",01-01-1969,"0406.432.473"
"9.000.181.622",21-01-1969,"0406.439.205"
"9.000.181.919",16-01-1969,"0406.451.081"
"9.000.182.513",06-11-1968,"0406.462.959"
"9.000.182.612",01-01-1969,"0406.472.164"
"9.000.182.711",16-02-1971,"0406.472.362"
"9.000.182.810",24-01-1968,"0406.478.302"
"9.000.183.008",01-01-1968,"0406.486.022"
"9.000.183.107",01-01-1968,"0406.487.507"
"9.000.183.206",07-05-1969,"0406.489.980"
"9.000.183.503",01-01-1968,"0406.497.603"
"9.000.183.602",24-04-1967,"0406.500.373"
"9.000.184.095",14-05-1969,"0406.512.548"
"9.000.185.085",22-05-1969,"0406.550.754"
"9.000.185.184",22-05-1969,"0406.552.239"
"9.000.185.283",14-08-1969,"0406.555.407"
"9.000.185.778",01-01-1960,"0406.573.619"
"9.000.185.877",28-05-1969,"0406.574.411"
"9.000.185.976",15-12-1967,"0406.579.656"
"9.000.186.471",05-06-1969,"0406.597.175"
"9.000.186.966",01-01-1950,"0406.610.241"
"9.000.187.263",01-05-1969,"0406.612.122"
"9.000.187.758",13-06-1969,"0406.631.225"
"9.000.188.055",18-06-1969,"0406.660.127"
"9.000.188.946",26-06-1969,"0406.689.227"
"9.000.189.045",26-06-1969,"0406.691.207"
"9.000.189.144",01-01-1966,"0406.697.046"
"9.000.189.342",04-04-1969,"0406.712.882"
"9.000.189.441",05-02-1969,"0406.712.981"
"9.000.190.134",01-07-1969,"0406.731.391"
"9.000.190.233",20-08-1969,"0406.738.816"
"9.000.191.520",06-06-1969,"0406.787.613"
"9.000.191.619",09-04-1969,"0406.792.858"
"9.000.191.718",23-09-1971,"0406.793.452"
"9.000.192.114",30-05-1969,"0406.805.825"
"9.000.192.411",30-06-1969,"0406.812.456"
"9.000.192.609",17-06-1969,"0406.813.743"
"9.000.193.597",15-04-1969,"0406.835.024"
"9.000.193.696",12-08-1969,"0406.838.586"
"9.000.193.894",01-01-1969,"0406.841.853"
"9.000.194.092",06-06-1969,"0406.861.055"
"9.000.194.290",20-05-1969,"0406.867.290"
"9.000.194.686",15-11-1969,"0406.895.006"
"9.000.194.785",17-11-1969,"0406.895.402"
"9.000.194.983",01-12-1969,"0406.903.617"
"9.000.195.082",30-05-1969,"0406.907.179"
"9.000.195.676",01-01-1969,"0406.918.364"
"9.000.195.874",01-12-1969,"0406.931.529"
"9.000.195.973",01-01-1968,"0406.935.784"
"9.000.196.171",04-12-1933,"0406.944.692"
"9.000.196.270",24-11-1969,"0406.952.216"
"9.000.196.468",05-01-1970,"0406.956.372"
"9.000.196.567",05-11-1969,"0406.960.134"
"9.000.196.765",06-05-1969,"0406.969.834"
"9.000.196.963",04-12-1969,"0406.972.507"
"9.000.197.755",09-12-1969,"0407.010.515"
"9.000.197.854",09-11-1969,"0407.010.812"
"9.000.198.052",16-01-1970,"0407.017.047"
"9.000.198.547",01-01-1967,"0407.040.506"
"9.000.198.646",01-01-1967,"0407.040.704"
"9.000.198.745",01-01-1967,"0407.040.803"
"9.000.198.844",01-01-1967,"0407.041.197"
"9.000.198.943",01-01-1967,"0407.041.296"
"9.000.199.537",08-01-1969,"0407.063.072"
"9.000.200.329",06-05-1970,"0407.079.108"
"9.000.200.626",27-12-1966,"0407.079.702"
"9.000.200.725",01-01-1967,"0407.079.997"
"9.000.200.824",01-01-1968,"0407.080.492"
"9.000.201.220",27-02-1970,"0407.084.056"
"9.000.201.418",17-02-1970,"0407.084.353"
"9.000.202.111",14-05-1970,"0407.108.208"
"9.000.203.396",01-01-1966,"0407.144.830"
"9.000.203.594",01-01-1966,"0407.145.028"
"9.000.203.792",01-01-1967,"0407.145.919"
"9.000.203.891",01-04-1967,"0407.146.117"
"9.000.204.089",01-01-1968,"0407.148.491"
"9.000.204.287",01-01-1968,"0407.148.986"
"9.000.204.386",01-01-1968,"0407.149.580"
"9.000.204.584",10-03-1970,"0407.155.025"
"9.000.205.475",02-07-1970,"0407.197.189"
"9.000.205.871",01-01-1967,"0407.214.710"
"9.000.206.168",01-01-1968,"0407.230.447"
"9.000.206.267",01-01-1968,"0407.230.744"
"9.000.206.366",01-01-1968,"0407.230.843"
"9.000.206.564",11-05-1970,"0407.233.813"
"9.000.207.059",01-01-1967,"0407.259.151"
"9.000.207.158",19-12-1969,"0407.260.537"
"9.000.207.752",09-10-1970,"0407.328.140"
"9.000.208.049",03-04-1969,"0407.411.381"
"9.000.208.445",13-08-1970,"0407.414.648"
"9.000.208.940",16-03-1971,"0407.496.010"
"9.000.209.435",14-04-1970,"0407.543.421"
"9.000.209.534",27-07-1970,"0407.543.619"
"9.000.209.633",25-09-1970,"0407.544.411"
"9.000.210.425",01-01-1912,"0407.600.730"
"9.000.211.118",03-08-1970,"0407.625.474"
"9.000.211.217",02-12-1970,"0407.632.602"
"9.000.211.415",12-12-1969,"0407.638.837"
"9.000.211.613",20-07-1970,"0407.640.718"
"9.000.212.306",21-11-1968,"0407.657.049"
"9.000.212.405",20-02-1970,"0407.657.742"
"9.000.212.702",01-01-1967,"0407.666.353"
"9.000.212.997",01-01-1970,"0407.667.640"
"9.000.213.492",01-01-1971,"0407.692.285"
"9.000.213.591",01-01-1962,"0407.695.255"
"9.000.213.888",01-01-1966,"0407.712.675"
"9.000.214.185",17-12-1970,"0407.718.417"
"9.000.215.571",24-06-1969,"0407.814.922"
"9.000.215.967",19-11-1970,"0407.853.227"
"9.000.216.066",04-01-1971,"0407.871.340"
"9.000.216.660",01-01-1968,"0407.889.354"
"9.000.216.759",01-01-1968,"0407.889.453"
"9.000.216.858",01-01-1968,"0407.889.651"
"9.000.216.957",01-01-1968,"0407.889.750"
"9.000.217.056",01-01-1968,"0407.890.047"
"9.000.217.155",01-01-1968,"0407.890.146"
"9.000.217.254",01-01-1968,"0407.890.245"
"9.000.217.353",04-12-1969,"0407.892.918"
"9.000.217.551",31-08-1970,"0407.894.502"
"9.000.217.650",12-08-1970,"0407.894.601"
"9.000.218.046",01-01-1983,"0407.907.467"
"9.000.218.145",01-01-1968,"0407.917.266"
"9.000.218.343",14-01-1971,"0407.930.629"
"9.000.218.442",01-10-1968,"0407.934.587"
"9.000.218.838",01-01-1968,"0407.962.994"
"9.000.218.937",01-01-1968,"0407.963.291"
"9.000.219.036",01-01-1968,"0407.963.588"
"9.000.219.234",06-01-1971,"0407.978.238"
"9.000.219.531",01-01-1968,"0408.039.111"
"9.000.219.729",21-12-1970,"0408.045.643"
"9.000.220.224",16-11-1970,"0408.071.872"
"9.000.220.422",19-01-1971,"0408.075.634"
"9.000.220.521",29-01-1971,"0408.077.713"
"9.000.220.917",01-01-1970,"0408.099.289"
"9.000.221.610",01-02-1971,"0408.121.065"
"9.000.221.808",01-01-1968,"0408.146.108"
"9.000.221.907",25-02-1970,"0408.148.779"
"9.000.222.006",01-02-1971,"0408.157.291"
"9.000.222.204",02-02-1973,"0408.163.528"
"9.000.222.402",01-01-1968,"0408.183.225"
"9.000.222.501",01-08-1969,"0408.185.601"
"9.000.222.796",05-04-1971,"0408.197.180"
"9.000.224.182",18-02-1971,"0408.239.940"
"9.000.224.281",10-03-1971,"0408.243.702"
"9.000.224.677",17-05-1971,"0408.265.278"
"9.000.224.776",24-03-1971,"0408.267.258"
"9.000.224.875",05-03-1971,"0408.274.780"
"9.000.225.271",01-01-1955,"0408.287.549"
"9.000.225.469",18-01-2003,"0408.300.318"
"9.000.225.568",11-01-1971,"0408.303.088"
"9.000.225.964",14-05-1971,"0408.328.725"
"9.000.226.063",04-01-1963,"0408.331.297"
"9.000.226.162",21-02-1967,"0408.331.495"
"9.000.226.261",16-04-1971,"0408.334.366"
"9.000.226.459",15-02-1971,"0408.342.680"
"9.000.226.954",21-04-1971,"0408.359.409"
"9.000.227.449",01-06-1971,"0408.386.925"
"9.000.228.340",28-05-1971,"0408.421.072"
"9.000.228.538",01-04-1971,"0408.427.408"
"9.000.228.637",17-06-1971,"0408.432.752"
"9.000.228.736",19-08-1971,"0408.439.383"
"9.000.228.835",10-08-1971,"0408.439.482"
"9.000.228.934",01-01-1961,"0408.450.766"
"9.000.229.033",28-02-1971,"0408.451.459"
"9.000.229.429",06-05-1971,"0408.461.456"
"9.000.229.627",09-06-1971,"0408.462.545"
"9.000.229.726",14-06-1971,"0408.462.941"
"9.000.229.825",12-07-1971,"0408.466.505"
"9.000.248.829",29-05-1971,"0411.089.265"
"9.000.249.027",10-08-1971,"0411.110.546"
"9.000.249.423",26-07-1971,"0411.507.256"
"9.000.249.918",01-04-1971,"0411.520.520"
"9.000.250.116",22-07-1971,"0411.521.213"
"9.000.250.314",01-10-1971,"0411.532.693"
"9.000.250.611",30-07-1971,"0411.553.281"
"9.000.250.710",01-01-1983,"0411.553.677"
"9.000.251.007",30-12-1970,"0411.570.307"
"9.000.251.106",05-06-1971,"0411.571.196"
"9.000.251.304",15-09-1971,"0411.572.681"
"9.000.251.403",22-10-1971,"0411.575.849"
"9.000.252.589",30-10-1970,"0411.621.973"
"9.000.252.787",09-12-1971,"0411.632.069"
"9.000.253.282",15-06-1971,"0411.644.343"
"9.000.253.777",04-11-1971,"0411.654.043"
"9.000.254.272",01-01-1972,"0411.682.747"
"9.000.254.866",07-09-1971,"0411.897.731"
"9.000.256.054",10-01-1990,"0411.946.429"
"9.000.256.153",11-01-1972,"0411.949.991"
"9.000.256.351",07-09-1970,"0411.952.466"
"9.000.256.450",09-12-1971,"0411.954.347"
"9.000.256.549",23-12-1971,"0411.956.129"
"9.000.256.747",01-01-1972,"0411.966.126"
"9.000.256.945",14-07-1971,"0411.970.579"
"9.000.257.044",01-10-1971,"0411.970.876"
"9.000.257.143",01-02-1972,"0411.989.187"
"9.000.257.638",01-02-1972,"0412.002.847"
"9.000.257.836",02-08-1967,"0412.009.478"
"9.000.257.935",30-06-1971,"0412.009.676"
"9.000.258.133",03-01-1972,"0412.013.636"
"9.000.258.628",07-02-1972,"0412.034.818"
"9.000.259.222",16-12-1971,"0412.064.017"
"9.000.259.321",19-12-1971,"0412.073.024"
"9.000.259.519",25-02-1972,"0412.078.863"
"9.000.259.618",21-02-1972,"0412.079.160"
"9.000.259.816",12-10-1974,"0412.095.788"
"9.000.260.014",06-01-1972,"0412.109.745"
"9.000.260.113",20-03-1972,"0412.123.801"
"9.000.260.212",02-03-1972,"0412.125.680"
"9.000.260.311",28-02-1972,"0412.134.786"
"9.000.260.509",09-09-1971,"0412.376.296"
"9.000.260.806",17-02-1972,"0412.378.276"
"9.000.261.004",23-03-1972,"0412.379.959"
"9.000.261.103",21-03-1972,"0412.380.553"
"9.000.261.301",04-04-1972,"0412.386.689"
"9.000.261.497",06-01-1972,"0412.392.629"
"9.000.261.596",22-02-1972,"0412.392.728"
"9.000.261.695",01-07-1972,"0412.393.916"
"9.000.262.388",26-04-1972,"0412.436.773"
"9.000.262.487",01-01-1969,"0412.454.193"
"9.000.263.180",25-01-1972,"0412.492.894"
"9.000.263.378",01-07-1972,"0412.501.309"
"9.000.263.675",21-04-1972,"0412.509.920"
"9.000.264.368",25-05-1972,"0412.544.562"
"9.000.264.467",23-06-1972,"0412.548.918"
"9.000.265.061",13-07-1972,"0412.579.008"
"9.000.265.358",22-06-1972,"0412.588.411"
"9.000.265.556",03-07-1972,"0412.590.983"
"9.000.265.655",17-11-1987,"0412.594.943"
"9.000.265.754",08-08-1972,"0412.595.834"
"9.000.266.546",07-08-1972,"0412.612.957"
"9.000.266.645",07-08-1972,"0412.614.640"
"9.000.267.239",10-08-1972,"0412.628.793"
"9.000.267.338",07-08-1972,"0412.629.783"
"9.000.267.635",08-09-1972,"0412.633.743"
"9.000.267.932",02-10-1972,"0412.660.665"
"9.000.268.031",06-10-1972,"0412.661.160"
"9.000.268.625",01-07-1972,"0412.678.877"
"9.000.269.021",12-10-1972,"0412.681.649"
"9.000.269.219",11-09-1972,"0412.687.686"
"9.000.269.417",23-10-1972,"0412.697.881"
"9.000.269.912",05-10-1972,"0412.725.892"
"9.000.270.605",01-09-1972,"0412.761.427"
"9.000.271.197",01-09-1972,"0412.776.570"
"9.000.271.296",06-10-1972,"0412.777.461"
"9.000.271.494",10-12-1971,"0412.790.725"
"9.000.271.989",20-07-1972,"0412.813.291"
"9.000.272.385",31-08-1972,"0412.830.614"
"9.000.272.484",01-12-1972,"0412.843.579"
"9.000.273.177",01-01-1973,"0412.907.224"
"9.000.273.276",01-01-1983,"0412.913.558"
"9.000.273.969",04-10-1990,"0412.955.724"
"9.000.274.365",19-02-1973,"0413.001.947"
"9.000.274.563",22-12-1972,"0413.025.307"
"9.000.275.058",06-03-1973,"0413.045.301"
"9.000.275.355",21-12-1972,"0413.052.130"
"9.000.275.553",27-11-1972,"0413.066.382"
"9.000.275.949",15-11-1972,"0413.080.537"
"9.000.277.038",19-02-1973,"0413.138.539"
"9.000.277.236",29-03-1973,"0413.142.695"
"9.000.277.335",02-04-1973,"0413.155.959"
"9.000.278.325",30-05-1973,"0413.172.884"
"9.000.279.018",23-10-1973,"0413.176.052"
"9.000.279.117",04-09-1973,"0413.179.913"
"9.000.280.602",26-03-1973,"0413.276.814"
"9.000.281.293",01-01-1973,"0413.328.579"
"9.000.281.392",18-04-1973,"0413.329.272"
"9.000.281.887",25-07-1973,"0413.352.830"
"9.000.290.005",01-01-1993,"0413.411.129"
"9.000.290.894",17-05-1973,"0413.416.473"
"9.000.290.993",30-05-1973,"0413.416.572"
"9.000.291.092",23-05-1973,"0413.416.671"
"9.000.293.171",01-08-2015,"0413.435.477"
"9.000.298.121",26-06-1972,"0413.449.830"
"9.000.301.584",22-11-1972,"0413.475.168"
"9.000.302.475",27-03-1973,"0413.478.930"
"9.000.303.366",14-02-1972,"0413.491.204"
"9.000.307.425",04-05-1973,"0413.504.565"
"9.000.308.712",05-07-1973,"0413.514.463"
"9.000.310.393",15-05-1973,"0413.546.929"
"9.000.310.492",24-05-1973,"0413.547.028"
"9.000.310.690",18-06-1973,"0413.547.523"
"9.000.311.185",13-06-1973,"0413.566.824"
"9.000.311.383",29-06-1973,"0413.567.022"
"9.000.311.482",20-07-1973,"0413.567.913"
"9.000.312.967",24-10-1973,"0413.604.436"
"9.000.313.363",11-02-1974,"0413.608.988"
"9.000.313.759",14-09-1973,"0413.611.661"
"9.000.314.452",10-04-1973,"0413.619.480"
"9.000.314.551",26-09-1973,"0413.619.579"
"9.000.315.046",28-06-1973,"0413.630.170"
"9.000.315.244",10-12-1973,"0413.632.051"
"9.000.316.036",05-12-1973,"0413.639.177"
"9.000.316.630",24-10-1973,"0413.658.379"
"9.000.317.224",09-10-1973,"0413.675.306"
"9.000.317.917",08-03-1973,"0413.683.917"
"9.000.318.115",01-12-1973,"0413.686.291"
"9.000.318.214",25-09-1973,"0413.687.479"
"9.000.319.006",25-10-1973,"0413.707.671"
"9.000.319.105",05-09-1973,"0413.711.730"
"9.000.319.796",17-06-1971,"0413.729.546"
"9.000.319.895",07-02-1972,"0413.729.645"
"9.000.320.093",31-07-1973,"0413.730.536"
"9.000.320.786",28-11-1973,"0413.751.421"
"9.000.321.380",01-12-1972,"0413.799.624"
"9.000.321.479",17-09-1973,"0413.800.119"
"9.000.321.677",01-10-1973,"0413.820.113"
"9.000.321.776",26-12-1973,"0413.826.249"
"9.000.322.469",01-02-1973,"0413.892.664"
"9.000.323.558",10-12-1973,"0413.937.107"
"9.000.323.756",04-01-1974,"0413.945.718"
"9.000.324.647",13-03-1974,"0413.972.046"
"9.000.324.746",05-09-1973,"0413.974.818"
"9.000.324.845",15-10-1973,"0413.975.313"
"9.000.325.241",12-02-1974,"0413.990.357"
"9.000.325.736",25-06-1973,"0414.012.826"
"9.000.325.934",21-01-1974,"0414.015.596"
"9.000.327.320",09-07-1974,"0414.061.821"
"9.000.327.419",01-08-1974,"0414.062.019"
"9.000.328.211",28-12-1973,"0414.085.377"
"9.000.329.694",21-02-1974,"0414.135.560"
"9.000.330.090",11-04-1974,"0414.203.460"
"9.000.330.585",14-08-1964,"0414.222.167"
"9.000.330.783",01-01-1967,"0414.222.464"
"9.000.330.882",27-04-1967,"0414.222.563"
"9.000.330.981",27-04-1967,"0414.222.662"
"9.000.331.080",27-04-1967,"0414.222.761"
"9.000.331.179",27-04-1967,"0414.222.860"
"9.000.331.278",27-04-1967,"0414.222.959"
"9.000.331.476",01-01-1968,"0414.223.157"
"9.000.331.575",01-01-1968,"0414.223.256"
"9.000.331.674",01-01-1968,"0414.223.355"
"9.000.331.773",01-01-1968,"0414.223.454"
"9.000.331.872",01-01-1968,"0414.223.553"
"9.000.331.971",01-01-1968,"0414.223.652"
"9.000.332.070",01-01-1968,"0414.223.751"
"9.000.332.169",22-02-1968,"0414.223.850"
"9.000.332.268",15-06-1968,"0414.223.949"
"9.000.332.367",31-12-1968,"0414.224.048"
"9.000.332.466",31-12-1968,"0414.224.147"
"9.000.332.565",01-01-1969,"0414.224.246"
"9.000.332.664",01-01-1969,"0414.224.345"
"9.000.332.763",01-01-1969,"0414.224.444"
"9.000.332.862",01-11-1969,"0414.224.543"
"9.000.332.961",01-01-1970,"0414.224.642"
"9.000.333.159",01-01-1970,"0414.224.939"
"9.000.333.258",01-01-1970,"0414.225.038"
"9.000.333.357",01-04-1970,"0414.225.137"
"9.000.333.555",01-11-1970,"0414.225.335"
"9.000.333.654",01-01-1971,"0414.225.434"
"9.000.333.753",01-01-1971,"0414.225.632"
"9.000.333.852",01-01-1971,"0414.225.731"
"9.000.333.951",13-01-1971,"0414.225.830"
"9.000.334.050",27-01-1971,"0414.225.929"
"9.000.334.248",19-03-1971,"0414.226.127"
"9.000.334.347",09-05-1971,"0414.226.226"
"9.000.334.446",01-05-1971,"0414.226.325"
"9.000.334.545",01-01-1972,"0414.226.424"
"9.000.334.644",26-01-1972,"0414.226.523"
"9.000.334.743",01-01-1972,"0414.226.622"
"9.000.334.842",21-03-1972,"0414.226.721"
"9.000.335.139",28-04-1972,"0414.227.018"
"9.000.335.238",01-06-1972,"0414.227.117"
"9.000.335.337",06-06-1972,"0414.227.216"
"9.000.335.436",12-09-1972,"0414.227.414"
"9.000.335.535",12-09-1972,"0414.227.513"
"9.000.335.634",25-10-1972,"0414.227.612"
"9.000.335.733",07-11-1972,"0414.227.711"
"9.000.335.832",01-11-1972,"0414.227.810"
"9.000.335.931",01-01-1973,"0414.228.107"
"9.000.336.030",01-01-1973,"0414.228.206"
